 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Lad mig fremhæve nogle stykker:
1-1	Lad	lade	VM:----:--:----	O	
43-26	vej	vej	NC:siuc:--:----	O	
43-27	.	.	ZP	O	

#id=44
#text=Såmå jeg bare sige, at vi i Venstre er meget bevidste om, at vi har et statsunderskud på et godt stykke over 80 mia. kr.
44-1	Så	så	D-:----:--:u---	O	
44-2	må	måtte	VF:----:sa:----	O	
44-3	jeg	jeg	PP:s-nc:--:-1n-	O	
44-4	bare	bare	D-:----:--:u---	O	
44-5	sige	sige	VI:----:-a:----	O	
44-6	,	,	ZD	O	
44-7	at	at	CS:----:--:----	O	
44-8	vi	vi	PP:p-nc:--:-1n-	O	
44-9	i	i	T-:----:--:----	O	
44-10	Venstre	venstre	AC:§§u§:--:p---	O	
44-11	er	være	VF:----:sa:----	O	
44-12	meget	megen	AD:----:--:p---	O	
44-13	bevidste	bevidst	AC:p#u#:--:p---	O	
44-14	om	om	T-:----:--:----	O	
44-15	,	,	ZD	O	
44-16	at	at	CS:----:--:----	O	
44-17	vi	vi	PP:p-nc:--:-1n-	O	
44-18	har	have	VF:----:sa:----	O	
44-19	et	en	PI:s-un:--:----	O	
44-20	statsunderskud	statsunderskud	NC:siun:--:----	O	
44-21	på	på	T-:----:--:----	O	
44-22	et	en	PI:s-un:--:----	O	
44-23	godt	god	AC:siun:--:p---	O	
44-24	stykke	stykke	NC:siun:--:----	B-stykke-4b	
44-25	over	over	T-:----:--:----	O	
44-26	80	80	LC:--u-:--:----	O	
44-27	mia	mia	XS:----:--:----	O	
44-28	.	.	ZP	O	
44-29	kr	krone	NC:piu#:--:----	O	
44-30	.	.	ZP	O	

#id=45
#text=Der er masser tatovører, der laver et glimrende stykke arbejde, og her er det jo væsentligt at involvere dem også i det videre arbejde.
45-1	Der	der	US:----:--:----	O	
45-2	er	være	VF:----:sa:----	O	
45-3	masser	masse	NC:piu#:--:----	O	
45-4	tatovører	tatovør	NC:piu#:--:----	O	
45-5	,	,	ZD	O	
45-6	der	der	US:----:--:----	O	
45-7	laver	lave	VF:----:sa:----	O	
45-8	et	en	PI:s-un:--:----	O	
45-9	glimrende	glimrende	AC:§§u§:--:p---	O	
45-10	stykke	stykke	NC:siun:--:----	B-stykke-4b	
45-11	arbejde	arbejde	NC:siun:--:----	O	
45-12	,	,	ZD	O	
45-13	og	og	CC:----:--:----	O	
45-14	her	her	D-:----:--:u---	O	
45-15	er	være	VF:----:sa:----	O	
45-16	det	det	PP:s-un:--:-3n-	O	
45-17	jo	jo	D-:----:--:u---	O	
45-18	væsentligt	væsentlig	AC:siun:--:p---	O	
45-19	at	at	UI:----:--:----	O	
45-20	involvere	involvere	VI:----:-a:----	O	
45-21	dem	de	PP:p-u#:--:-3n-	O	
45-22	også	også	D-:----:--:u---	O	
45-23	i	i	T-:----:--:----	O	
45-24	det	den	PM:s-un:--:----	O	
45-25	videre	vid	AC:##u#:--:c---	O	
45-26	arbejde	arbejde	NC:siun:--:----	O	
45-27	.	.	ZP	O	

#id=46
#text=Det ligger jo også implicit i det, ministeren giver udtryk for, nemlig at der er en masse andre ting, der spiller ind, ja, men dermed spiller normeringen også en rolle, og selvfølgelig er det sværere at lave et ordentligt, ansvarligt stykke pædagogisk arbejde, hvis  man har rigtig mange børn at tage sig af, i stedet for hvis man har en mindre gruppe.
46-1	Det	det	PP:s-un:--:-3n-	O	
46-2	ligger	ligge	VF:----:sa:----	O	
46-3	jo	jo	D-:----:--:u---	O	
46-4	også	også	D-:----:--:u---	O	
46-5	implicit	implicit	AD:----:--:p---	O	
46-6	i	i	T-:----:--:----	O	
46-7	det	det	PP:s-un:--:-3n-	O	
46-8	,	,	ZD	O	
46-9	ministeren	minister	NC:sduc:--:----	O	
46-10	giver	give	VF:----:sa:----	O	
46-11	udtryk	udtryk	NC:siun:--:----	O	
46-12	for	for	T-:----:--:----	O	
46-13	,	,	ZD	O	
46-14	nemlig	nemlig	D-:----:--:u---	O	
46-15	at	at	CS:----:--:----	O	
46-16	der	der	US:----:--:----	O	
46-17	er	være	VF:----:sa:----	O	
46-18	en	en	PI:s-uc:--:----	O	
46-19	masse	masse	NC:siuc:--:----	O	
46-20	andre	anden	PI:p-u#:--:----	O	
46-21	ting	ting	NC:piu#:--:----	O	
46-22	,	,	ZD	O	
46-23	der	der	US:----:--:----	O	
46-24	spiller	spille	VF:----:sa:----	O	
46-25	ind	ind	D-:----:--:u---	O	
46-26	,	,	ZD	O	
46-27	ja	ja	I-:----:--:----	O	
46-28	,	,	ZD	O	
46-29	men	men	CC:----:--:----	O	
46-30	dermed	dermed	D-:----:--:u---	O	
46-31	spiller	spille	VF:----:sa:----	O	
46-32	normeringen	normering	NC:sduc:--:----	O	
46-33	også	også	D-:----:--:u---	O	
46-34	en	en	PI:s-uc:--:----	O	
46-35	rolle	rolle	NC:siuc:--:----	O	
46-36	,	,	ZD	O	
46-37	og	og	CC:----:--:----	O	
46-38	selvfølgelig	selvfølgelig	D-:----:--:u---	O	
46-39	er	være	VF:----:sa:----	O	
46-40	det	det	PP:s-un:--:-3n-	O	
46-41	sværere	svær	AC:##u#:--:c---	O	
46-42	at	at	UI:----:--:----	O	
46-43	lave	lave	VI:----:-a:----	O	
46-44	et	en	PI:s-un:--:----	O	
46-45	ordentligt	ordentlig	AC:siun:--:p---	O	
46-46	,	,	ZD	O	
46-47	ansvarligt	ansvarlig	AC:siun:--:p---	O	
46-48	stykke	stykke	NC:siun:--:----	B-stykke-4b	
46-49	pædagogisk	pædagogisk	AC:siun:--:p---	O	
46-50	arbejde	arbejde	NC:siun:--:----	O	
46-51	,	,	ZD	O	
46-52	hvis	hvis	CS:----:--:----	O	
46-53	man	man	PI:#-uc:--:----	O	
46-54	har	have	VF:----:sa:----	O	
46-55	rigtig	rigtig	AD:----:--:p---	O	
46-56	mange	mangen	AC:p#u#:--:p---	O	
46-57	børn	barn	NC:piu#:--:----	O	
46-58	at	at	UI:----:--:----	O	
46-59	tage	tage	VI:----:-a:----	O	
46-60	sig	sig	PP:#-u#:--:-3y-	O	
46-61	af	af	T-:----:--:----	O	
46-62	,	,	ZD	O	
46-63	i	i	T-:----:--:----	O	
46-64	stedet	sted	NC:sdun:--:----	O	
46-65	for	for	T-:----:--:----	O	
46-66	hvis	hvis	CS:----:--:----	O	
46-67	man	man	PI:#-uc:--:----	O	
46-68	har	have	VF:----:sa:----	O	
46-69	en	en	PI:s-uc:--:----	O	
46-70	mindre	liden	AC:##u#:--:c---	O	
46-71	gruppe	gruppe	NC:siuc:--:----	O	
46-72	.	.	ZP	O	

#id=47
#text=De fik det faktisk modregnet, ligesom hvis de fik et andet stykke arbejde.
47-1	De	de	PP:p-n#:--:-3n-	O	
47-2	fik	få	VF:----:ta:----	O	
47-3	det	det	PP:s-un:--:-3n-	O	
47-4	faktisk	faktisk	AD:----:--:p---	O	
47-5	modregnet	modregne	VT:siu#:t-:----	O	
47-6	,	,	ZD	O	
47-7	ligesom	ligesom	CS:----:--:----	O	
47-8	hvis	hvis	CS:----:--:----	O	
47-9	de	de	PP:p-n#:--:-3n-	O	
47-10	fik	få	VF:----:ta:----	O	
47-11	et	en	PI:s-un:--:----	O	
47-12	andet	anden	PI:s-un:--:----	O	
47-13	stykke	stykke	NC:siun:--:----	B-stykke-4b	
47-14	arbejde	arbejde	NC:siun:--:----	O	
47-15	.	.	ZP	O	

#id=48
#text=Sagen er den, at i november 2007, da vi skulle skrive et regeringsgrundlag, skrev vi, at vi ville arbejde på, at der kom fair konkurrence og lige vilkår i samspillet privat og offentligt, og det satte jeg så et stykke arbejde i gang om.
48-1	Sagen	Sagen	NP:siu#:--:----	O	
48-2	er	være	VF:----:sa:----	O	
48-3	den	den	PP:s-uc:--:-3n-	O	
48-4	,	,	ZD	O	
48-5	at	at	CS:----:--:----	O	
48-6	i	i	T-:----:--:----	O	
48-7	november	november	NC:siuc:--:----	O	
48-8	2007	2007	LC:--u-:--:----	O	
48-9	,	,	ZD	O	
48-10	da	da	CS:----:--:----	O	
48-11	vi	vi	PP:p-nc:--:-1n-	O	
48-12	skulle	skulle	VF:----:ta:----	O	
48-13	skrive	skrive	VI:----:-a:----	O	
48-14	et	en	PI:s-un:--:----	O	
48-15	regeringsgrundlag	regeringsgrundlag	NC:siun:--:----	O	
48-16	,	,	ZD	O	
48-17	skrev	skrive	VF:----:ta:----	O	
48-18	vi	vi	PP:p-nc:--:-1n-	O	
48-19	,	,	ZD	O	
48-20	at	at	CS:----:--:----	O	
48-21	vi	vi	PP:p-nc:--:-1n-	O	
48-22	ville	ville	VF:----:ta:----	O	
48-23	arbejde	arbejde	VI:----:-a:----	O	
48-24	på	på	T-:----:--:----	O	
48-25	,	,	ZD	O	
48-26	at	at	CS:----:--:----	O	
48-27	der	der	US:----:--:----	O	
48-28	kom	komme	VF:----:ta:----	O	
48-29	fair	fair	AC:§§u§:--:p---	O	
48-30	konkurrence	konkurrence	NC:siuc:--:----	O	
48-31	og	og	CC:----:--:----	O	
48-32	lige	lige	D-:----:--:u---	O	
48-33	vilkår	vilkår	NC:siun:--:----	O	
48-34	i	i	T-:----:--:----	O	
48-35	samspillet	samspil	NC:sdun:--:----	O	
48-36	privat	privat	AD:----:--:p---	O	
48-37	og	og	CC:----:--:----	O	
48-38	offentligt	offentlig	AC:siun:--:p---	O	
48-39	,	,	ZD	O	
48-40	og	og	CC:----:--:----	O	
48-41	det	det	PP:s-un:--:-3n-	O	
48-42	satte	sætte	VF:----:ta:----	O	
48-43	jeg	jeg	PP:s-nc:--:-1n-	O	
48-44	så	så	D-:----:--:u---	O	
48-45	et	en	PI:s-un:--:----	O	
48-46	stykke	stykke	NC:siun:--:----	B-stykke-4b	
48-47	arbejde	arbejde	NC:siun:--:----	O	
48-48	i	i	T-:----:--:----	O	
48-49	gang	gang	NC:siuc:--:----	O	
48-50	om	om	T-:----:--:----	O	
48-51	.	.	ZP	O	

#id=49
#text=Det er et godt stykke politisk arbejde, og det ville være meget uklogt af de nordiske lande, hvis de ikke tog udfordringen op.
49-1	Det	det	PP:s-un:--:-3n-	O	
49-2	er	være	VF:----:sa:----	O	
49-3	et	en	PI:s-un:--:----	O	
49-4	godt	god	AC:siun:--:p---	O	
49-5	stykke	stykke	NC:siun:--:----	B-stykke-4b	
49-6	politisk	politisk	AC:siu§:--:p---	O	
49-7	arbejde	arbejde	NC:siun:--:----	O	
49-8	,	,	ZD	O	
49-9	og	og	CC:----:--:----	O	
49-10	det	det	PP:s-un:--:-3n-	O	
49-11	ville	ville	VF:----:ta:----	O	
49-12	være	være	VI:----:-a:----	O	
49-13	meget	megen	AD:----:--:p---	O	
49-14	uklogt	uklog	AD:----:--:p---	O	
49-15	af	af	T-:----:--:----	O	
49-16	de	den	PM:p-u#:--:----	O	
49-17	nordiske	nordisk	AC:p#u#:--:p---	O	
49-18	lande	land	NC:piu#:--:----	O	
49-19	,	,	ZD	O	
49-20	hvis	hvis	CS:----:--:----	O	
49-21	de	de	PP:p-n#:--:-3n-	O	
49-22	ikke	ikke	D-:----:--:u---	O	
49-23	tog	tage	VF:----:ta:----	O	
49-24	udfordringen	udfordring	NC:sduc:--:----	O	
49-25	op	op	D-:----:--:u---	O	
49-26	.	.	ZP	O	

#id=50
#text=Detbeslutningsforslag, som vi i dag skal behandle her, og som er fremsat af udenrigsministeren, er jo et forslag, som vi for et stykke tid side gav vores besyv med til, i og med at vi selvfølgelig også skulle have en afklaring af, hvorvidt det var noget, der er sympati for i det danske Folketing.
50-1	Det	den	PM:s-un:--:----	O	
50-2	beslutningsforslag	beslutningsforslag	NC:siun:--:----	O	
50-3	,	,	ZD	O	
50-4	som	som	US:----:--:----	O	
50-5	vi	vi	PP:p-nc:--:-1n-	O	
50-6	i	i	T-:----:--:----	O	
50-7	dag	dag	NC:siuc:--:----	O	
50-8	skal	skulle	VF:----:sa:----	O	
50-9	behandle	behandle	VI:----:-a:----	O	
50-10	her	her	D-:----:--:u---	O	
50-11	,	,	ZD	O	
50-12	og	og	CC:----:--:----	O	
50-13	som	som	US:----:--:----	O	
50-14	er	være	VF:----:sa:----	O	
50-15	fremsat	fremsat	VT:siu#:t-:----	O	
50-16	af	af	T-:----:--:----	O	
50-17	udenrigsministeren	udenrigsminister	NC:sduc:--:----	O	
50-18	,	,	ZD	O	
50-19	er	være	VF:----:sa:----	O	
50-20	jo	jo	D-:----:--:u---	O	
50-21	et	en	PI:s-un:--:----	O	
50-22	forslag	forslag	NC:siun:--:----	O	
50-23	,	,	ZD	O	
50-24	som	som	US:----:--:----	O	
50-25	vi	vi	PP:p-nc:--:-1n-	O	
50-26	for	for	T-:----:--:----	O	
50-27	et	en	PI:s-un:--:----	O	
50-28	stykke	stykke	NC:siun:--:----	B-stykke-3a	
50-29	tid	tid	NC:siuc:--:----	O	
50-30	side	side	NC:siuc:--:----	O	
50-31	gav	give	VF:----:ta:----	O	
50-32	vores	vores	PO:#--#:--:-1np	O	
50-33	besyv	besyv	NC:siuc:--:----	O	
50-34	med	med	T-:----:--:----	O	
50-35	til	til	T-:----:--:----	O	
50-36	,	,	ZD	O	
50-37	i	i	T-:----:--:----	O	
50-38	og	og	CC:----:--:----	O	
50-39	med	med	T-:----:--:----	O	
50-40	at	at	CS:----:--:----	O	
50-41	vi	vi	PP:p-nc:--:-1n-	O	
50-42	selvfølgelig	selvfølgelig	D-:----:--:u---	O	
50-43	også	også	D-:----:--:u---	O	
50-44	skulle	skulle	VF:----:ta:----	O	
50-45	have	have	VI:----:-a:----	O	
50-46	en	en	PI:s-uc:--:----	O	
50-47	afklaring	afklaring	NC:siuc:--:----	O	
50-48	af	af	T-:----:--:----	O	
50-49	,	,	ZD	O	
50-50	hvorvidt	hvorvidt	CS:----:--:----	O	
50-51	det	det	PP:s-un:--:-3n-	O	
50-52	var	være	VF:----:ta:----	O	
50-53	noget	nogen	PI:s-un:--:----	O	
50-54	,	,	ZD	O	
50-55	der	der	US:----:--:----	O	
50-56	er	være	VF:----:sa:----	O	
50-57	sympati	sympati	NC:siuc:--:----	O	
50-58	for	for	T-:----:--:----	O	
50-59	i	i	T-:----:--:----	O	
50-60	det	den	PM:s-un:--:----	O	
50-61	danske	dansk	AC:sdu#:--:p---	O	
50-62	Folketing	folketing	NC:siun:--:----	O	
50-63	.	.	ZP	O	

#id=51
#text=Først skal jeg bare lige høre, om ordføreren for Dansk Folkeparti er enig med mig i,  at det ikke kun er unge, der er med i banderne _ det er desværre også voksne, endda voksne, der er kommet et stykke op i årene, som er med.
51-1	Først	først	D-:----:--:u---	O	
51-2	skal	skulle	VF:----:sa:----	O	
51-3	jeg	jeg	PP:s-nc:--:-1n-	O	
51-4	bare	bare	D-:----:--:u---	O	
51-5	lige	lige	D-:----:--:u---	O	
51-6	høre	høre	VI:----:-a:----	O	
51-7	,	,	ZD	O	
51-8	om	om	CS:----:--:----	O	
51-9	ordføreren	ordfører	NC:sduc:--:----	O	
51-10	for	for	T-:----:--:----	O	
51-11	Dansk	dansk	AC:siu§:--:p---	O	
51-12	Folkeparti	folkeparti	NC:siun:--:----	O	
51-13	er	være	-:sa:----	O	
51-14	enig	enig	AC:siuc:--:p---	O	
51-15	med	med	T-:----:--:----	O	
51-16	mig	jeg	PP:s-uc:--:-1#-	O	
51-17	i	i	T-:----:--:----	O	
51-18	,	,	ZD	O	
51-19	at	at	CS:----:--:----	O	
51-20	det	det	PP:s-un:--:-3n-	O	
51-21	ikke	ikke	D-:----:--:u---	O	
51-22	kun	kun	D-:----:--:u---	O	
51-23	er	være	VF:----:sa:----	O	
51-24	unge	ung	AC:p#u#:--:p---	O	
51-25	,	,	ZD	O	
51-26	der	der	US:----:--:----	O	
51-27	er	være	VF:----:sa:----	O	
51-28	med	med	D-:----:--:u---	O	
51-29	i	i	T-:----:--:----	O	
51-30	banderne	bande	NC:pdu#:--:----	O	
51-31	_	_	NC:piu#:--:----	O	
51-32	det	det	XY:----:--:----	O	
51-33	er	være	VF:----:sa:----	O	
51-34	desværre	desværre	D-:----:--:u---	O	
51-35	også	også	D-:----:--:u---	O	
51-36	voksne	voksen	AC:p#u#:--:p---	O	
51-37	,	,	ZD	O	
51-38	endda	endda	D-:----:--:u---	O	
51-39	voksne	voksen	AC:p#u#:--:p---	O	
51-40	,	,	ZD	O	
51-41	der	der	US:----:--:----	O	
51-42	er	være	VF:----:sa:----	O	
51-43	kommet	komme	VT:siu#:t-:----	O	
51-44	et	en	PI:s-un:--:----	O	
51-45	stykke	stykke	NC:siun:--:----	B-stykke-4b	
51-46	op	op	D-:----:--:u---	O	
51-47	i	i	T-:----:--:----	O	
51-48	årene	år	NC:pdu#:--:----	O	
51-49	,	,	ZD	O	
51-50	som	som	US:----:--:----	O	
51-51	er	være	VF:----:sa:----	O	
51-52	med	med	T-:----:--:----	O	
51-53	.	.	ZP	O	

#id=52
#text=Vi er nået et stykke ad vejen med bandepakken og med forslagene til forebyggelse af ungdomskriminalitet, men jeg må beklage, at vi ikke kan realisere hele pakken, men til gengæld har fået nogle forslag, som vi slet ikke har bedt om.
52-1	Vi	vi	PP:p-nc:--:-1n-	O	
52-2	er	være	VF:----:sa:----	O	
52-3	nået	nå	VT:siu#:t-:----	O	
52-4	et	en	PI:s-un:--:----	O	
52-5	stykke	stykke	NC:siun:--:----	B-stykke-4b	
52-6	ad	ad	T-:----:--:----	O	
52-7	vejen	vej	NC:sduc:--:----	O	
52-8	med	med	T-:----:--:----	O	
52-9	bandepakken	bandepakke	NC:sduc:--:----	O	
52-10	og	og	CC:----:--:----	O	
52-11	med	med	T-:----:--:----	O	
52-12	forslagene	forslag	NC:pdu#:--:----	O	
52-13	til	til	T-:----:--:----	O	
52-14	forebyggelse	forebyggelse	NC:siuc:--:----	O	
52-15	af	af	T-:----:--:----	O	
52-16	ungdomskriminalitet	ungdomskriminalitet	NC:siuc:--:----	O	
52-17	,	,	ZD	O	
52-18	men	men	CC:----:--:----	O	
52-19	jeg	jeg	PP:s-nc:--:-1n-	O	
52-20	må	måtte	VF:----:sa:----	O	
52-21	beklage	beklage	VI:----:-a:----	O	
52-22	,	,	ZD	O	
52-23	at	at	CS:----:--:----	O	
52-24	vi	vi	PP:p-nc:--:-1n-	O	
52-25	ikke	ikke	D-:----:--:u---	O	
52-26	kan	kunne	VF:----:sa:----	O	
52-27	realisere	realisere	VI:----:-a:----	O	
52-28	hele	hel	AC:sdu#:--:p---	O	
52-29	pakken	pakke	NC:sduc:--:----	O	
52-30	,	,	ZD	O	
52-31	men	men	--	O	
52-32	til	til	T-:----:--:----	O	
52-33	gengæld	gengæld	NC:siuc:--:----	O	
52-34	har	have	VF:----:sa:----	O	
52-35	fået	få	VT:siu#:t-:----	O	
52-36	nogle	nogen	PI:p-u#:--:----	O	
52-37	forslag	forslag	NC:piu#:--:----	O	
52-38	,	,	ZD	O	
52-39	som	som	US:----:--:----	O	
52-40	vi	vi	PP:p-nc:--:-1n-	O	
52-41	slet	slet	D-:----:--:u---	O	
52-42	ikke	ikke	D-:----:--:u---	O	
52-43	har	have	VF:----:sa:----	O	
52-44	bedt	bede	VT:siu#:t-:----	O	
52-45	om	om	T-:----:--:----	O	
52-46	.	.	ZP	O	

#id=53
#text=Den historie var sådan en beskrivelse af et afslappet retrætejob, hvor indholdet var, at hvis man skulle have sådan et afslappet retrætejob, ville det være passende at få en stilling som slusemester ved Højer Gamle Sluse, altså ikke ved den nye sluse, men ved den gamle sluse et godt stykke inde i landet.
53-1	Den	den	PM:s-uc:--:----	O	
53-2	historie	historie	NC:siuc:--:----	O	
53-3	var	være	VF:----:ta:----	O	
53-4	sådan	sådan	D-:----:--:u---	O	
53-5	en	en	PI:s-uc:--:----	O	
53-6	beskrivelse	beskrivelse	NC:siuc:--:----	O	
53-7	af	af	T-:----:--:----	O	
53-8	et	en	PI:s-un:--:----	O	
53-9	afslappet	afslappet	AC:siu§:--:p---	O	
53-10	retrætejob	retrætejob	NC:siun:--:----	O	
53-11	,	,	ZD	O	
53-12	hvor	hvor	D-:----:--:u---	O	
53-13	indholdet	indhold	NC:sdun:--:----	O	
53-14	var	være	VF:----:ta:----	O	
53-15	,	,	ZD	O	
53-16	at	at	CS:----:--:----	O	
53-17	hvis	hvis	CS:----:--:----	O	
53-18	man	man	PI:#-uc:--:----	O	
53-19	skulle	skulle	VF:----:ta:----	O	
53-20	have	have	VI:----:-a:----	O	
53-21	sådan	sådan	D-:----:--:u---	O	
53-22	et	en	PI:s-un:--:----	O	
53-23	afslappet	afslappet	AC:siu§:--:p---	O	
53-24	retrætejob	retrætejob	NC:siun:--:----	O	
53-25	,	,	ZD	O	
53-26	ville	ville	VF:----:ta:----	O	
53-27	det	det	PP:s-un:--:-3n-	O	
53-28	være	være	VI:----:-a:----	O	
53-29	passende	passende	AC:§§u§:--:p---	O	
53-30	at	at	UI:----:--:----	O	
53-31	få	få	VI:----:-a:----	O	
53-32	en	en	PI:s-uc:--:----	O	
53-33	stilling	stilling	NC:siuc:--:----	O	
53-34	som	som	US:----:--:----	O	
53-35	slusemester	slusemester	NC:siuc:--:----	O	
53-36	ved	ved	T-:----:--:----	O	
53-37	Højer	Højer	NP:siu#:--:----	O	
53-38	Gamle	gammel	AC:sdu#:--:p---	O	
53-39	Sluse	sluse	NC:siuc:--:----	O	
53-40	,	,	ZD	O	
53-41	altså	altså	D-:----:--:u---	O	
53-42	ikke	ikke	D-:----:--:u---	O	
53-43	ved	ved	T-:----:--:----	O	
53-44	den	den	PM:s-uc:--:----	O	
53-45	nye	ny	AC:sdu#:--:p---	O	
53-46	sluse	sluse	NC:siuc:--:----	O	
53-47	,	,	ZD	O	
53-48	men	men	CC:----:--:----	O	
53-49	ved	ved	T-:----:--:----	O	
53-50	den	den	PM:s-uc:--:----	O	
53-51	gamle	gammel	AC:sdu#:--:p---	O	
53-52	sluse	sluse	NC:siuc:--:----	O	
53-53	et	en	PI:s-un:--:----	O	
53-54	godt	god	AC:siun:--:p---	O	
53-55	stykke	stykke	NC:siun:--:----	B-stykke-3	
53-56	inde	inde	D-:----:--:u---	O	
53-57	i	i	T-:----:--:----	O	
53-58	landet	land	NC:sdun:--:----	O	
53-59	.	.	ZP	O	

#id=54
#text=Men derfra og til at anerkende formuleringen af  selve forespørgslen er der nu nok et stykke af den grund, at teksten efter Dansk Folkepartis opfattelse tegner alt for negativt et billede af, hvordan det står til ude i landets kommuner og regioner.
54-1	Men	men	CC:----:--:----	O	
54-2	derfra	derfra	D-:----:--:u---	O	
54-3	og	og	CC:----:--:----	O	
54-4	til	til	T-:----:--:----	O	
54-5	at	at	UI:----:--:----	O	
54-6	anerkende	anerkende	VI:----:-a:----	O	
54-7	formuleringen	formulering	NC:sduc:--:----	O	
54-8	af	af	T-:----:--:----	O	
54-9	selve	selve	AC:§§u§:--:p---	O	
54-10	forespørgslen	forespørgsel	NC:sduc:--:----	O	
54-11	er	være	VF:----:sa:----	O	
54-12	der	der	US:----:--:----	O	
54-13	nu	nu	D-:----:--:u---	O	
54-14	nok	nok	D-:----:--:u---	O	
54-15	et	en	PI:s-un:--:----	O	
54-16	stykke	stykke	NC:siun:--:----	B-stykke-4b	
54-17	af	af	T-:----:--:----	O	
54-18	den	den	PM:s-uc:--:----	O	
54-19	grund	grund	NC:siuc:--:----	O	
54-20	,	,	ZD	O	
54-21	at	at	CS:----:--:----	O	
54-22	teksten	tekst	NC:sduc:--:----	O	
54-23	efter	efter	T-:----:--:----	O	
54-24	Dansk	dansk	AC:siu§:--:p---	O	
54-25	Folkepartis	folkeparti	NC:sign:--:----	O	
54-26	opfattelse	opfattelse	NC:siuc:--:----	O	
54-27	tegner	tegne	VF:----:sa:----	O	
54-28	alt	alt	D-:----:--:u---	O	
54-29	for	for	T-:----:--:----	O	
54-30	negativt	negativ	AD:----:--:p---	O	
54-31	et	en	PI:s-un:--:----	O	
54-32	billede	billede	NC:siun:--:----	O	
54-33	af	af	T-:----:--:----	O	
54-34	,	,	ZD	O	
54-35	hvordan	hvordan	D-:----:--:u---	O	
54-36	det	det	PP:s-un:--:-3n-	O	
54-37	står	stå	VF:----:sa:----	O	
54-38	til	til	T-:----:--:----	O	
54-39	ude	ude	D-:----:--:u---	O	
54-40	i	i	T-:----:--:----	O	
54-41	landets	land	NC:sdgn:--:----	O	
54-42	kommuner	kommune	NC:piu#:--:----	O	
54-43	og	og	CC:----:--:----	O	
54-44	regioner	region	NC:piu#:--:----	O	
54-45	.	.	ZP	O	

#id=55
#text=Hvis man går ind  og ser på det nu, kører kommunerne faktisk hurtigt frem med mere og mere udbud, og de kommuner, der er længst fremme, er jo helt oppe på 33 pct., og så er der selvfølgelig andre, der ligger et stykke derfra, men samlet rykker man frem.
55-1	Hvis	hvis	CS:----:--:----	O	
55-2	man	man	PI:#-uc:--:----	O	
55-3	går	gå	VF:----:sa:----	O	
55-4	ind	ind	D-:----:--:u---	O	
55-5	og	og	CC:----:--:----	O	
55-6	ser	se	VF:----:sa:----	O	
55-7	på	på	T-:----:--:----	O	
55-8	det	det	PP:s-un:--:-3n-	O	
55-9	nu	nu	D-:----:--:u---	O	
55-10	,	,	ZD	O	
55-11	kører	køre	VF:----:sa:----	O	
55-12	kommunerne	kommune	NC:pdu#:--:----	O	
55-13	faktisk	faktisk	AD:----:--:p---	O	
55-14	hurtigt	hurtig	AD:----:--:p---	O	
55-15	frem	frem	D-:----:--:u---	O	
55-16	med	med	T-:----:--:----	O	
55-17	mere	megen	AC:##u#:--:c---	O	
55-18	og	og	CC:----:--:----	O	
55-19	mere	megen	AC:##u#:--:c---	O	
55-20	udbud	udbud	NC:piu#:--:----	O	
55-21	,	,	ZD	O	
55-22	og	og	CC:----:--:----	O	
55-23	de	den	PM:p-u#:--:----	O	
55-24	kommuner	kommune	NC:piu#:--:----	O	
55-25	,	,	ZD	O	
55-26	der	der	US:----:--:----	O	
55-27	er	være	VF:----:sa:----	O	
55-28	længst	længst	XY:----:--:----	O	
55-29	fremme	fremme	D-:----:--:u---	O	
55-30	,	,	ZD	O	
55-31	er	være	VF:----:sa:----	O	
55-32	jo	jo	D-:----:--:u---	O	
55-33	helt	hel	AD:----:--:p---	O	
55-34	oppe	oppe	D-:----:--:u---	O	
55-35	på	på	T-:----:--:----	O	
55-36	33	33	LC:--u-:--:----	O	
55-37	pct	procent	NC:piu#:--:----	O	
55-38	.	.	ZP	O	
55-39	,	,	ZD	O	
55-40	og	og	CC:----:--:----	O	
55-41	så	så	D-:----:--:u---	O	
55-42	er	være	VF:----:sa:----	O	
55-43	der	der	US:----:--:----	O	
55-44	selvfølgelig	selvfølgelig	D-:----:--:u---	O	
55-45	andre	anden	PI:p-u#:--:----	O	
55-46	,	,	ZD	O	
55-47	der	der	US:----:--:----	O	
55-48	ligger	ligge	VF:----:sa:----	O	
55-49	et	en	PI:s-un:--:----	O	
55-50	stykke	stykke	NC:siun:--:----	B-stykke-4b	
55-51	derfra	derfra	D-:----:--:u---	O	
55-52	,	,	ZD	O	
55-53	men	men	CC:----:--:----	O	
55-54	samlet	samle	VT:siu#:t-:----	O	
55-55	rykker	rykke	VF:----:sa:----	O	
55-56	man	man	PI:#-uc:--:----	O	
55-57	frem	frem	D-:----:--:u---	O	
55-58	.	.	ZP	O	

#id=56
#text=Vi fik for et stykke tid siden et notat i Miljøudvalget fra Folkeretskontoret, der gennemgik, hvad mulighederne er.
56-1	Vi	vi	PP:p-nc:--:-1n-	O	
56-2	fik	få	VF:----:ta:----	O	
56-3	for	for	T-:----:--:----	O	
56-4	et	en	PI:s-un:--:----	O	
