 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Derfor sagde vi til regeringen, at vi ønskede forbedringer af sygedagpengesystemet, også i lyset af den her økonomiske krise, der selvfølgelig har en risiko for at presse flere mennesker ud.
1-1	Derfor	derfor	D-:----:--:u---	
81-31	forhold	forhold	NC:siun:--:----	
81-32	til	til	T-:----:--:----	
81-33	det	det	PP:s-un:--:-3n-	
81-34	her	her	D-:----:--:u---	
81-35	forslag	forslag	NW:----:--:----	
81-36	_	_	ZH	
81-37	om	om	CS:----:--:----	
81-38	Danmark	Danmark	NP:siu#:--:----	
81-39	nu	nu	D-:----:--:u---	
81-40	skal	skulle	VF:----:sa:----	
81-41	gå	gå	VI:----:-a:----	
81-42	enegang	enegang	NW:----:--:----	
81-43	_	_	ZH	
81-44	ikke	ikke	D-:----:--:u---	
81-45	mindst	liden	AD:----:--:s---	
81-46	set	se	VT:siu#:t-:----	
81-47	i	i	T-:----:--:----	
81-48	lyset	lys|lys-F-i-et-nyt-(andet-..)-lys|lys-F-i-lyset-af|lys-F-kaste-lys-over|lys-F-lede/søge-med-lys-og-lygte|lys-F-levende-lys|lys-F-lys-i-mørket|lys-F-rank-som-et-lys|lys-F-se-dagens-lys|lys-F-se-lyset|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-komme-for-dagens-lys|lys-1d|lys-1e|lys-1g|Lys-2|lys-3|lys-4|lys-5|lys-F-bengalsk-lys|lys-F-brænde-sit-lys-i-begge-ender|lys-F-føre-nogen-bag-lyset|lys-F-grønt/gult/rødt-lys|lys-F-grønt-lys(for-noget)|lys-F-gå-ud-som-et-lys|lys-F-der-går-et-lys-op-for-nogen|lys-1f|lys-1-1a-1b-1c-1f	NC:sdun:--:----	
81-49	af	af	T-:----:--:----	
81-50	at	at	CS:----:--:----	
81-51	der	der	US:----:--:----	
81-52	faktisk	faktisk	AD:----:--:p---	
81-53	er	være	VF:----:sa:----	
81-54	lavet	lave	VT:siu#:t-:----	
81-55	en	en	PI:s-uc:--:----	
81-56	frivillig	frivillig	AC:siuc:--:p---	
81-57	aftale	aftale	NC:siuc:--:----	
81-58	med	med	T-:----:--:----	
81-59	de	den	PM:p-u#:--:----	
81-60	detailhandlere	detailhandler	NC:piu#:--:----	
81-61	og	og	CC:----:--:----	
81-62	grossister	grossist	NC:piu#:--:----	
81-63	,	,	ZD	
81-64	som	som	US:----:--:----	
81-65	sælger	sælge	VF:----:sa:----	
81-66	de	de	PP:p-n#:--:-3n-	
81-67	her	her	D-:----:--:u---	
81-68	produkter	produkt	NC:piu#:--:----	
81-69	.	.	ZP	

#id=82
#text= Hvorfor ikke spille efter de spilleregler, der nu engang er, ikke mindst set i lyset af at man kan lave en frivillig aftale med detailhandelen og grossistleddet og dermed få de her sutteflasker væk fra hylderne så hurtigt som muligt?
82-1	Hvorfor	hvorfor	D-:----:--:u---	
82-2	ikke	ikke	D-:----:--:u---	
82-3	spille	spille	VI:----:-a:----	
82-4	efter	efter	T-:----:--:----	
82-5	de	den	PM:p-u#:--:----	
82-6	spilleregler	spilleregel	NC:piu#:--:----	
82-7	,	,	ZD	
82-8	der	der	US:----:--:----	
82-9	nu	nu	D-:----:--:u---	
82-10	engang	engang	D-:----:--:u---	
82-11	er	være	VF:----:sa:----	
82-12	,	,	ZD	
82-13	ikke	ikke	D-:----:--:u---	
82-14	mindst	liden	AD:----:--:s---	
82-15	set	se	VT:siu#:t-:----	
82-16	i	i	T-:----:--:----	
82-17	lyset	lys|lys-1g|Lys-2|lys-4|lys-5|lys-F-bengalsk-lys|lys-F-brænde-sit-lys-i-begge-ender|lys-F-der-går-et-lys-op-for-nogen|lys-F-føre-nogen-bag-lyset|lys-F-grønt/gult/rødt-lys|lys-F-gå-ud-som-et-lys|lys-F-i-et-nyt-(andet-..)-lys|lys-F-i-lyset-af|lys-F-kaste-lys-over|lys-F-komme-for-dagens-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-levende-lys|lys-F-rank-som-et-lys|lys-F-se-dagens-lys|lys-F-se-lyset|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-tåle-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-lys-i-mørket|lys-F-grønt-lys(for-noget)|lys-3|lys-1d|lys-1e|lys-1f|lys-1-1a-1b-1c-1f	NC:sdun:--:----	
82-18	af	af	T-:----:--:----	
82-19	at	at	CS:----:--:----	
82-20	man	man	PI:#-uc:--:----	
82-21	kan	kunne	VF:----:sa:----	
82-22	lave	lave	VI:----:-a:----	
82-23	en	en	PI:s-uc:--:----	
82-24	frivillig	frivillig	AC:siuc:--:p---	
82-25	aftale	aftale	NC:siuc:--:----	
82-26	med	med	T-:----:--:----	
82-27	detailhandelen	detailhandel	NC:sduc:--:----	
82-28	og	og	CC:----:--:----	
82-29	grossistleddet	grossistled	NC:sdun:--:----	
82-30	og	og	CC:----:--:----	
82-31	dermed	dermed	D-:----:--:u---	
82-32	få	få	VI:----:-a:----	
82-33	de	den	PM:p-u#:--:----	
82-34	her	her	D-:----:--:u---	
82-35	sutteflasker	sutteflaske	NC:piu#:--:----	
82-36	væk	væk	D-:----:--:u---	
82-37	fra	fra	T-:----:--:----	
82-38	hylderne	hylde	NC:pdu#:--:----	
82-39	så	så	D-:----:--:u---	
82-40	hurtigt	hurtig	AD:----:--:p---	
82-41	som	som	US:----:--:----	
82-42	muligt	mulig	AD:----:--:p---	
82-43	?	?	ZQ	

#id=83
#text= Det ville ellers være meget fristende, også i lyset af nogle af de bemærkninger, der er kommet, men så kan vi jo få et samråd om, hvordan regeringen planlægger ligestillingen.
83-1	Det	det	PP:s-un:--:-3n-	
83-2	ville	ville	VF:----:ta:----	
83-3	ellers	ellers	D-:----:--:u---	
83-4	være	være	VI:----:-a:----	
83-5	meget	megen	AD:----:--:p---	
83-6	fristende	friste	VP:##u#:s-:----	
83-7	,	,	ZD	
83-8	også	også	D-:----:--:u---	
83-9	i	i	T-:----:--:----	
83-10	lyset	lys|lys-F-levende-lys|lys-F-lys-i-mørket|lys-F-rank-som-et-lys|lys-F-se-dagens-lys|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-tåle-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-se-lyset|lys-3|lys-4|lys-5|lys-F-brænde-sit-lys-i-begge-ender|lys-F-der-går-et-lys-op-for-nogen|lys-F-føre-nogen-bag-lyset|lys-F-grønt/gult/rødt-lys|lys-F-grønt-lys(for-noget)|lys-F-gå-ud-som-et-lys|lys-F-i-et-nyt-(andet-..)-lys|lys-F-kaste-lys-over|lys-F-komme-for-dagens-lys|lys-F-lede/søge-med-lys-og-lygte|-F-i-lyset-af|lys-F-bengalsk-lys|Lys-2|lys-1e|lys-1f|lys-1g|lys-1d|lys-1-1a-1b-1c-1f	NC:sdun:--:----	
83-11	af	af	T-:----:--:----	
83-12	nogle	nogen	PI:p-u#:--:----	
83-13	af	af	T-:----:--:----	
83-14	de	den	PM:p-u#:--:----	
83-15	bemærkninger	bemærkning	NC:piu#:--:----	
83-16	,	,	ZD	
83-17	der	der	US:----:--:----	
83-18	er	være	VF:----:sa:----	
83-19	kommet	komme	VT:siu#:t-:----	
83-20	,	,	ZD	
83-21	men	men	CC:----:--:----	
83-22	så	så	D-:----:--:u---	
83-23	kan	kunne	VF:----:sa:----	
83-24	vi	vi	PP:p-nc:--:-1n-	
83-25	jo	jo	D-:----:--:u---	
83-26	få	få	VI:----:-a:----	
83-27	et	en	PI:s-un:--:----	
83-28	samråd	samråd	NC:siun:--:----	
83-29	om	om	T-:----:--:----	
83-30	,	,	ZD	
83-31	hvordan	hvordan	D-:----:--:u---	
83-32	regeringen	regering	NC:sduc:--:----	
83-33	planlægger	planlægge	VF:----:sa:----	
83-34	ligestillingen	ligestilling	NC:sduc:--:----	
83-35	.	.	ZP	

#id=84
#text=Det får mig altså til at spørge, om Dansk Folkeparti specielt er blevet ført bag lyset, eller om regeringen helt åbent har sagt, at det er en politik med mere ulighed og færre penge til velfærd, den vil have, og den politik vil man gerne støtte den i.
84-1	Det	det	PP:s-un:--:-3n-	
84-2	får	få	VF:----:sa:----	
84-3	mig	jeg	PP:s-uc:--:-1#-	
84-4	altså	altså	D-:----:--:u---	
84-5	til	til	T-:----:--:----	
84-6	at	at	UI:----:--:----	
84-7	spørge	spørge	VI:----:-a:----	
84-8	,	,	ZD	
84-9	om	om	T-:----:--:----	
84-10	Dansk	dansk	AC:siu§:--:p---	
84-11	Folkeparti	folkeparti	NC:siun:--:----	
84-12	specielt	speciel	AD:----:--:p---	
84-13	er	være	VF:----:sa:----	
84-14	blevet	blive	VT:siu#:t-:----	
84-15	ført	føre	VT:siu#:t-:----	
84-16	bag	bag	T-:----:--:----	
84-17	lyset	lys|lys-F-grønt/gult/rødt-lys|lys-F-grønt-lys(for-noget)|lys-F-gå-ud-som-et-lys|lys-F-i-et-nyt-(andet-..)-lys|lys-F-i-lyset-af|lys-F-kaste-lys-over|lys-F-komme-for-dagens-lys|lys-F-levende-lys|lys-F-lys-i-mørket|lys-F-rank-som-et-lys|lys-F-se-dagens-lys|lys-F-se-lyset|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-tåle-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-lede/søge-med-lys-og-lygte|lys-F-føre-nogen-bag-lyset|lys-3|lys-4|lys-5|lys-F-bengalsk-lys|lys-F-brænde-sit-lys-i-begge-ender|lys-F-der-går-et-lys-op-for-nogen|lys-1e|lys-1f|Lys-2|lys-1g|lys-1-1a-1b-1c-1f|lys-1d	NC:sdun:--:----	
84-18	,	,	ZD	
84-19	eller	eller	CC:----:--:----	
84-20	om	om	T-:----:--:----	
84-21	regeringen	regering	NC:sduc:--:----	
84-22	helt	hel	AD:----:--:p---	
84-23	åbent	åben	AD:----:--:p---	
84-24	har	have	VF:----:sa:----	
84-25	sagt	sige	VT:siu#:t-:----	
84-26	,	,	ZD	
84-27	at	at	CS:----:--:----	
84-28	det	det	PP:s-un:--:-3n-	
84-29	er	være	VF:----:sa:----	
84-30	en	en	PI:s-uc:--:----	
84-31	politik	politik	NC:siuc:--:----	
84-32	med	med	T-:----:--:----	
84-33	mere	megen	AC:##u#:--:c---	
84-34	ulighed	ulighed	NC:siuc:--:----	
84-35	og	og	CC:----:--:----	
84-36	færre	få	AC:##u#:--:c---	
84-37	penge	penge	NC:piu#:--:----	
84-38	til	til	T-:----:--:----	
84-39	velfærd	velfærd	NC:siun:--:----	
84-40	,	,	ZD	
84-41	den	den	PP:s-uc:--:-3n-	
84-42	vil	ville	VF:----:sa:----	
84-43	have	have	VI:----:-a:----	
84-44	,	,	ZD	
84-45	og	og	CC:----:--:----	
84-46	den	den	PM:s-uc:--:----	
84-47	politik	politik	NC:siuc:--:----	
84-48	vil	ville	VF:----:sa:----	
84-49	man	man	PI:#-uc:--:----	
84-50	gerne	gerne	D-:----:--:u---	
84-51	støtte	støtte	VI:----:-a:----	
84-52	den	den	PP:s-uc:--:-3n-	
84-53	i	i	T-:----:--:----	
84-54	.	.	ZP	

#id=85
#text= Hvis der ikke fandtes muslimer i Danmark, ville det her lovforslag aldrig have set dagens lys.
85-1	Hvis	hvis	CS:----:--:----	
85-2	der	der	US:----:--:----	
85-3	ikke	ikke	D-:----:--:u---	
85-4	fandtes	findes	VT:siu#:t-:----	
85-5	muslimer	muslim	NC:piu#:--:----	
85-6	i	i	T-:----:--:----	
85-7	Danmark	Danmark	NP:siu#:--:----	
85-8	,	,	ZD	
85-9	ville	ville	VF:----:ta:----	
85-10	det	det	PP:s-un:--:-3n-	
85-11	her	her	D-:----:--:u---	
85-12	lovforslag	lovforslag	NC:siun:--:----	
85-13	aldrig	aldrig	D-:----:--:u---	
85-14	have	have	VI:----:-a:----	
85-15	set	se	VT:siu#:t-:----	
85-16	dagens	dag	NC:sdgc:--:----	
85-17	lys	lys|lys-F-komme-for-dagens-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-levende-lys|i-mørket|lys-F-se-dagens-lys|lys-F-se-lyset|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-tåle-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-rank-som-et-lys|lys-1g|Lys-2|lys-3|lys-5|lys-F-bengalsk-lys|lys-F-brænde-sit-lys-i-begge-ender|lys-F-der-går-et-lys-op-for-nogen|lys-F-føre-nogen-bag-lyset|lys-F-grønt/gult/rødt-lys|lys-F-grønt-lys(for-noget)|lys-F-i-et-nyt-(andet-..)-lys|lys-F-i-lyset-af|lys-F-kaste-lys-over|lys-F-gå-ud-som-et-lys|lys-4|lys-1d|lys-1e|lys-1f|lys-1-1a-1b-1c-1f	NC:siun:--:----	
85-18	.	.	ZP	

#id=86
#text= Uanset hvor mange gange, der bliver fusket med bilag, uanset at en minister har brudt grundloven og givet skatterabatter, før de var vedtaget i Folketinget, uanset at Rigsrevisionen kan fortælle, at der er postet millioner ud i de private hospitaler uden at vide, hvad man egentlig fik for pengene, uanset at regeringen gentagne gange har ført Folketinget bag lyset i sagen om udlevering og mishandling af fanger i Afghanistan _ uanset hvad _ trækker man bare på skulderen.
86-1	Uanset	uanset	CS:----:--:----	
86-2	hvor	hvor	D-:----:--:u---	
86-3	mange	mangen	AC:p#u#:--:p---	
86-4	gange	gang	NC:piu#:--:----	
86-5	,	,	ZD	
86-6	der	der	US:----:--:----	
86-7	bliver	blive	VF:----:sa:----	
86-8	fusket	fuske	VT:siu#:t-:----	
86-9	med	med	T-:----:--:----	
86-10	bilag	bilag	NC:siun:--:----	
86-11	,	,	ZD	
86-12	uanset	uanset	CS:----:--:----	
86-13	at	at	CS:----:--:----	
86-14	en	en	PI:s-uc:--:----	
86-15	minister	minister	NC:siuc:--:----	
86-16	har	have	VF:----:sa:----	
86-17	brudt	bryde	VT:siu#:t-:----	
86-18	grundloven	grundlov	NC:sduc:--:----	
86-19	og	og	CC:----:--:----	
86-20	givet	give	VT:siu#:t-:----	
86-21	skatterabatter	skatterabat	NC:piu#:--:----	
86-22	,	,	ZD	
86-23	før	før	CS:----:--:----	
86-24	de	de	PP:p-n#:--:-3n-	
86-25	var	være	VF:----:ta:----	
86-26	vedtaget	vedtage	VT:siu#:t-:----	
86-27	i	i	T-:----:--:----	
86-28	Folketinget	folketing	NC:sdun:--:----	
86-29	,	,	ZD	
86-30	uanset	uanset	CS:----:--:----	
86-31	at	at	CS:----:--:----	
86-32	Rigsrevisionen	rigsrevision	NC:sduc:--:----	
86-33	kan	kunne	VF:----:sa:----	
86-34	fortælle	fortælle	VI:----:-a:----	
86-35	,	,	ZD	
86-36	at	at	CS:----:--:----	
86-37	der	der	US:----:--:----	
86-38	er	være	VF:----:sa:----	
86-39	postet	poste	VT:siu#:t-:----	
86-40	millioner	million	NC:piu#:--:----	
86-41	ud	ud	D-:----:--:u---	
86-42	i	i	T-:----:--:----	
86-43	de	den	PM:p-u#:--:----	
86-44	private	privat	AC:p#u#:--:p---	
86-45	hospitaler	hospital	NC:piu#:--:----	
86-46	uden	uden	T-:----:--:----	
86-47	at	at	UI:----:--:----	
86-48	vide	vide	VI:----:-a:----	
86-49	,	,	ZD	
86-50	hvad	hvad	PR:s-u#:--:----	
86-51	man	man	PI:#-uc:--:----	
86-52	egentlig	egentlig	D-:----:--:u---	
86-53	fik	få	VF:----:ta:----	
86-54	for	for	T-:----:--:----	
86-55	pengene	penge	NC:pdu#:--:----	
86-56	,	,	ZD	
86-57	uanset	uanset	CS:----:--:----	
86-58	at	at	CS:----:--:----	
86-59	regeringen	regering	NC:sduc:--:----	
86-60	gentagne	gentagen	AC:p#u#:--:p---	
86-61	gange	gang	NC:piu#:--:----	
86-62	har	have	VF:----:sa:----	
86-63	ført	føre	VT:siu#:t-:----	
86-64	Folketinget	folketing	NC:sdun:--:----	
86-65	bag	bag	T-:----:--:----	
86-66	lyset	lys|lys-F-bengalsk-lys|lys-F-der-går-et-lys-op-for-nogen|lys-F-føre-nogen-bag-lyset|lys-F-grønt/gult/rødt-lys|lys-F-grønt-lys(for-noget)|lys-F-gå-ud-som-et-lys|lys-F-i-et-nyt-(andet-..)-lys|lys-F-i-lyset-af|lys-F-komme-for-dagens-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-levende-lys|lys-F-lys-i-mørket|lys-F-rank-som-et-lys|lys-F-se-dagens-lys|lys-F-se-lyset|lys-F-tåle-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-kaste-lys-over|lys-F-brænde-sit-lys-i-begge-ender|lys-1f|lys-1g|Lys-2|lys-3|lys-4|lys-5|lys-1e|lys-1d|lys-1-1a-1b-1c-1f	NC:sdun:--:----	
86-67	i	i	T-:----:--:----	
86-68	sagen	sag	NC:sduc:--:----	
86-69	om	om	T-:----:--:----	
86-70	udlevering	udlevering	NC:siuc:--:----	
86-71	og	og	CC:----:--:----	
86-72	mishandling	mishandling	NC:siuc:--:----	
86-73	af	af	T-:----:--:----	
86-74	fanger	fange	NC:piu#:--:----	
86-75	i	i	T-:----:--:----	
86-76	Afghanistan	Afghanistan	NW:----:--:----	
86-77	_	_	ZH	
86-78	uanset	uanset	CS:----:--:----	
86-79	hvad	hvad	PR:s-u#:--:----	
86-80	_	_	NC:piu#:--:----	
86-81	trækker	trække	VF:----:sa:----	
86-82	man	man	PI:#-uc:--:----	
86-83	bare	bare	D-:----:--:u---	
86-84	på	på	T-:----:--:----	
86-85	skulderen	skulder	NC:sduc:--:----	
86-86	.	.	ZP	

#id=87
#text=I det her lovforslag skærper vi udvisningsreglerne for kriminelle udlændinge, og Venstre har glædet sig til, at der var et stort flertal, der ville stemme for stramningerne på baggrund af regeringens faste og fair udlændinge- og integrationspolitik, særlig set i lyset af Socialistisk Folkepartis formand, hr.
87-1	I	i	T-:----:--:----	
87-2	det	det	PP:s-un:--:-3n-	
87-3	her	her	D-:----:--:u---	
87-4	lovforslag	lovforslag	NC:siun:--:----	
87-5	skærper	skærpe	VF:----:sa:----	
87-6	vi	vi	PP:p-nc:--:-1n-	
87-7	udvisningsreglerne	udvisningsregel	NC:pdu#:--:----	
87-8	for	for	T-:----:--:----	
87-9	kriminelle	kriminel	AC:p#u#:--:p---	
87-10	udlændinge	udlænding	NC:piu#:--:----	
87-11	,	,	ZD	
87-12	og	og	CC:----:--:----	
87-13	Venstre	venstre	NC:siun:--:----	
87-14	har	have	VF:----:sa:----	
87-15	glædet	glæde	VT:siu#:t-:----	
87-16	sig	sig	PP:#-u#:--:-3y-	
87-17	til	til	----	
87-18	,	,	ZD	
87-19	at	at	CS:----:--:----	
87-20	der	der	US:----:--:----	
87-21	var	være	VF:----:ta:----	
87-22	et	en	PI:s-un:--:----	
87-23	stort	stor	AC:siun:--:p---	
87-24	flertal	flertal	NC:siun:--:----	
87-25	,	,	ZD	
87-26	der	der	US:----:--:----	
87-27	ville	ville	VF:----:ta:----	
87-28	stemme	stemme	VI:----:-a:----	
87-29	for	for	T-:----:--:----	
87-30	stramningerne	stramning	NC:pdu#:--:----	
87-31	på	på	T-:----:--:----	
87-32	baggrund	baggrund	NC:siuc:--:----	
87-33	af	af	T-:----:--:----	
87-34	regeringens	regering	NC:sdgc:--:----	
87-35	faste	faste	NC:siuc:--:----	
87-36	og	og	CC:----:--:----	
87-37	fair	fair	AC:§§u§:--:p---	
87-38	udlændinge	udlænding	NW:----:--:----	
87-39	-	-	ZH	
87-40	og	og	CC:----:--:----	
87-41	integrationspolitik	integrationspolitik	NC:siuc:--:----	
87-42	,	,	ZD	
87-43	særlig	særlig	AD:----:--:p---	
87-44	set	se	VT:siu#:t-:----	
87-45	i	i	T-:----:--:----	
87-46	lyset	lys|lys-F-føre-nogen-bag-lyset|lys-F-grønt-lys(for-noget)|lys-F-gå-ud-som-et-lys|lys-F-i-et-nyt-(andet-..)-lys|lys-F-i-lyset-af|lys-F-kaste-lys-over|lys-F-komme-for-dagens-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-levende-lys|lys-F-grønt/gult/rødt-lys|Lys-2|lys-3|lys-4|lys-5|lys-F-bengalsk-lys|lys-F-brænde-sit-lys-i-begge-ender|lys-F-der-går-et-lys-op-for-nogen|lys-1e|lys-1f|lys-1g|lys-1-1a-1b-1c-1f|lys-1d|lys-F-lys-i-mørket|lys-F-rank-som-et-lys|lys-F-se-dagens-lys|lys-F-se-lyset|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-tåle-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe	NC:sdun:--:----	
87-47	af	af	T-:----:--:----	
87-48	Socialistisk	socialistisk	AC:siu§:--:p---	
87-49	Folkepartis	folkeparti	NC:sign:--:----	
87-50	formand	formand	NC:siuc:--:----	
87-51	,	,	ZD	
87-52	hr	herre	NC:siuc:--:----	
87-53	.	.	ZP	

#id=88
#text= Særlig med hensyn til PET skal udvalget som sin anden hovedopgave gennemgå regelgrundlaget for tjenesten og i lyset heraf overveje behovet for og udformningen af en mere samlet regulering af PET's virksomhed.
88-1	Særlig	særlig	AD:----:--:p---	
88-2	med	med	T-:----:--:----	
88-3	hensyn	hensyn	NC:siun:--:----	
88-4	til	til	T-:----:--:----	
88-5	PET	PET	NP:siu#:--:----	
88-6	skal	skulle	VF:----:sa:----	
88-7	udvalget	udvalg	NC:sdun:--:----	
88-8	som	som	US:----:--:----	
88-9	sin	sin	PO:s--c:--:-3ys	
88-10	anden	to	LO:--uc:--:----	
88-11	hovedopgave	hovedopgave	NC:siuc:--:----	
88-12	gennemgå	gennemgå	VI:----:-a:----	
88-13	regelgrundlaget	regelgrundlag	NC:sdun:--:----	
88-14	for	for	T-:----:--:----	
88-15	tjenesten	tjeneste	NC:sduc:--:----	
88-16	og	og	CC:----:--:----	
88-17	i	i	T-:----:--:----	
88-18	lyset	lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-1-1a-1b-1c-1f|lys-1d|lys-1e|lys-1f|lys-1g|Lys-2|lys-3|lys-4|lys-5|lys-F-bengalsk-lys|lys-F-brænde-sit-lys-i-begge-ender|lys-F-der-går-et-lys-op-for-nogen|lys-F-føre-nogen-bag-lyset|lys-F-grønt/gult/rødt-lys|lys-F-grønt-lys(for-noget)|lys-F-gå-ud-som-et-lys|lys-F-i-lyset-af|lys-F-kaste-lys-over|lys-F-komme-for-dagens-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-levende-lys|lys-F-lys-i-mørket|lys-F-rank-som-et-lys|lys-F-se-lyset|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-tåle-dagens-lys|lys-F-se-dagens-lys|lys-F-i-et-nyt-(andet-..)-lys	NC:sdun:--:----	
88-19	heraf	heraf	D-:----:--:u---	
88-20	overveje	overveje	VI:----:-a:----	
88-21	behovet	behov	NC:sdun:--:----	
88-22	for	for	T-:----:--:----	
88-23	og	og	CC:----:--:----	
88-24	udformningen	udformning	NC:sduc:--:----	
88-25	af	af	T-:----:--:----	
88-26	en	en	PI:s-uc:--:----	
88-27	mere	megen	AD:----:--:c---	
88-28	samlet	samle	VT:siu#:t-:----	
88-29	regulering	regulering	NC:siuc:--:----	
88-30	af	af	T-:----:--:----	
88-31	PET	PET	NP:siu#:--:----	
88-32	'	'	ZA	
88-33	s	@s	MN:sig#:--:----	
88-34	virksomhed	virksomhed	--	
88-35	.	.	ZP	

#id=89
#text= I lyset af, hvad ministeren sagde, altså at det hele var gennemført, så der ikke var noget at komme efter, vil jeg godt lige komme med en konkret historie, som jeg selv blev udsat for her i sommeren 2008.
89-1	I	i	T-:----:--:----	
89-2	lyset	lys|lys-F-rank-som-et-lys|lys-F-se-dagens-lys|lys-F-se-lyset|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-bengalsk-lys|lys-F-brænde-sit-lys-i-begge-ender|-går-et-lys-op-for-nogen|lys-F-føre-nogen-bag-lyset|lys-F-grønt/gult/rødt-lys|lys-F-grønt-lys(for-noget)|lys-F-gå-ud-som-et-lys|lys-F-i-et-nyt-(andet-..)-lys|lys-F-i-lyset-af|lys-F-kaste-lys-over|lys-F-lede/søge-med-lys-og-lygte|lys-F-levende-lys|lys-F-lys-i-mørket|lys-F-komme-for-dagens-lys|lys-1d|lys-1e|lys-1g|Lys-2|lys-3|lys-4|lys-5|lys-1f|lys-1-1a-1b-1c-1f	NC:sdun:--:----	
89-3	af	af	T-:----:--:----	
89-4	,	,	ZD	
89-5	hvad	hvad	PR:s-u#:--:----	
89-6	ministeren	minister	NC:sduc:--:----	
89-7	sagde	sige	VF:----:ta:----	
89-8	,	,	ZD	
89-9	altså	altså	D-:----:--:u---	
89-10	at	at	CS:----:--:----	
89-11	det	den	PM:s-un:--:----	
89-12	hele	hel	AC:sdu#:--:p---	
89-13	var	være	VF:----:ta:----	
89-14	gennemført	gennemføre	VT:siu#:t-:----	
89-15	,	,	ZD	
89-16	så	så	CS:----:--:----	
89-17	der	der	US:----:--:----	
89-18	ikke	ikke	D-:----:--:u---	
89-19	var	være	VF:----:ta:----	
89-20	noget	nogen	PI:s-un:--:----	
89-21	at	at	UI:----:--:----	
89-22	komme	komme	VI:----:-a:----	
89-23	efter	efter	T-:----:--:----	
89-24	,	,	ZD	
89-25	vil	ville	VF:----:sa:----	
89-26	jeg	jeg	PP:s-nc:--:-1n-	
89-27	godt	god	AD:----:--:p---	
89-28	lige	lige	D-:----:--:u---	
89-29	komme	komme	VI:----:-a:----	
89-30	med	med	T-:----:--:----	
89-31	en	en	PI:s-uc:--:----	
89-32	konkret	konkret	AC:siu§:--:p---	
89-33	historie	historie	NC:siuc:--:----	
89-34	,	,	ZD	
89-35	som	som	US:----:--:----	
89-36	jeg	jeg	PP:s-nc:--:-1n-	
89-37	selv	selv	PM:#-u#:--:----	
89-38	blev	blive	VF:----:ta:----	
89-39	udsat	udsætte	VT:siu#:t-:----	
89-40	for	for	T-:----:--:----	
89-41	her	her	D-:----:--:u---	
89-42	i	i	T-:----:--:----	
89-43	sommeren	sommer	NC:sduc:--:----	
89-44	2008	2008	LC:--u-:--:----	
89-45	.	.	ZP	

#id=90
#text= Det betyder, at man i dag er underbemandet, og det synes jeg er dybt uheldigt, set i lyset af at der er kommet en rapport, som viser, at tilliden til politiet er markant faldende, og at danskere er langt mere utrygge, end de tidligere var.
90-1	Det	det	PP:s-un:--:-3n-	
90-2	betyder	betyde	VF:----:sa:----	
90-3	,	,	ZD	
90-4	at	at	CS:----:--:----	
90-5	man	man	PI:#-uc:--:----	
90-6	i	i	T-:----:--:----	
90-7	dag	dag	NC:siuc:--:----	
90-8	er	være	VF:----:sa:----	
90-9	underbemandet	underbemande	VT:siu#:t-:----	
90-10	,	,	ZD	
90-11	og	og	CC:----:--:----	
90-12	det	det	PP:s-un:--:-3n-	
90-13	synes	syne	VF:----:sp:----	
90-14	jeg	jeg	PP:s-nc:--:-1n-	
90-15	er	være	VF:----:sa:----	
90-16	dybt	dyb	AD:----:--:p---	
90-17	uheldigt	uheldig	AC:siun:--:p---	
90-18	,	,	ZD	
90-19	set	se	VT:siu#:t-:----	
90-20	i	i	T-:----:--:----	
